,id,nationality,sex,title,content,score
256,A100085_v01.txt_1.txt,중국,남자,고향 친구와 하고 싶은 일,어제 친구하고 커피숍에 갈 겁니다. 시험 점수가 올리고 싶어서 열심히 공부할겁니다. 친구하고 말아기하고 쓰기를 복습합니다. 그리고 커피숍에 맛있는 맜셨습니다. 1급책 쉬어서 복습지 않습니다. 저녁에 친구하고 명동에 갈 겁니다. 늦게서 가지 않습니다. 친구하고 저녁 불고기를 먹을 겁니다. 저와 친구 열심히 공부합니다. 저는 즐겁습니다. 그리고 친구 도서관에 갑니다. 저는 혼자 여자친구가 집에 가고 쉽니다.,10
257,A100085_v02.txt_1.txt,중국,남자,주말 이야기,명동에 갑니다. 명동에서 신발가게 하고 옷가게 많았습니다. 저는 기분이 좋아합니다. 토요일에 도서관에서 책을 샀습니다. 일요일에 친구하고 동대문시장 갑니다. 아직 예자친구하고 한구요리를 먹었습니다. 기분이 좋아합니다. 일요일에 남자친구하고 PC방 갑니다. 친구하고 같이 음식을 먹었습니다. 오후에서 비빈밥하고 녕면을 먹었습니다. 친구와 노래방 갑니다.,50
258,A100085_v03.txt_1.txt,일본,남자,좋아하는 음식,저는 일본 음식을 좋아합니다. 특히 우동을 좋아합니다. 일본 사람은 우동은 자주 먹습니다. 일본 카가와에서 우동이 유명합니다. 그래서 카가와에서 우동을 먹고 싶습니다. 값이 전 원이에요. 우동이 아주 싸고 맛있습니다. 그래서 저는 우동을 좋아합니다.,80
259,A100086_v01.txt_1.txt,중국,남자,주말 이야기,저는 아홉시에 일어났습니다. 고리고 치구하고 영화관에 갔습니다. 우리 영화관에서 영어영화를 봤습니다. 고리고 식당에서 밥을 먹었습니다. 치구를 밥을 먹지 않습니다. 고래서 백화점에서 갔습니다. 과자를 먹었습니다. 오은,60
260,A100086_v02.txt_1.txt,중국,남자,주말 이야기,지난 주말에 백화점에 갔습니다. 친구하고 갔습니다. 백화점에서 모자를 사고 싶습니다. 다양한 가계가 있었습니다. 한국 사람이 많았습니다. 중국 사람도 많았습니다. 저는 모자를 샀습니다. 기분이 좋았습니다. 하지만 조금 피군했습니다.,90
261,A100086_v03.txt_1.txt,일본,여자,좋아하는 음식,"저는 오코노미야키를 좋아합니다. 일본엥서 자주 먹습니다. 아주 맛있습니다. 그리고 유명합니다. 값이 칠 천원입니다. 조금 비쌉니다. 하지만, 일본 사람들은 아주 좋아합니다. 맛이 최고입니다. 매일 먹고 싶습니다. 그래서 저는 오코노미야키를 좋아합니다.",80
262,A100087_v01.txt_1.txt,중국,남자,고향 친구와 하고 싶은 일,다음 주에 고향 친구가 한국어 와서 서울 근저에 스키를 탈 겁니다. 친구가 스키를 너무 좋습니다. 그래서 우리 스키를 여섯 시간 탈 겁니다. 그리고 배가 고프면 식당에 가고 볼고기를 먹고 싶습니다. 그리고 호텔에 갈 겁니다. 호텔에서 과자를 먹고 드라마를 볼 겁니다. 엽두시에 같이 잘 겁니다. 친구 같이 놀고 재미있습니다.,60
263,A100087_v02.txt_1.txt,중국,여자,주말 이야기,지난 주말에 친구하고 명동에 갔습니다. 우리 같이 점심밥을 먹었습니다. 라면하고 불고기를 아주 맛였습니다. 제친구가 라디오를 사고 시펐습니다. 그레서 우리 같이 백화장에 갔습니다. 하지만 라디오를 너무 비쌌습니다. 그레서 제 친구 라디오를 안 샀습니다. 우리 오후 다섯시부터 집에 갔습니다. 지난주말에 제 기분이 아주 좋았습니다.,70
264,A100087_v03.txt_1.txt,일본,여자,좋아하는 음식,제는 스시를 좋아합니다. 일본에서 자주 먹었습니다. 특히 저녁에 먹었습니다. 값이 아마 만 원입니다. 천 원보다 오만 원까지 있습니다. 스시는 아주 맛있습니다. 특히 오징오가 맛있습니다. 그리고 생선을 많이 먹었습니다. 일본 사람들은 스시는 아주 좋아합니다. 그래서 일본에는 스시점이 많습니다. 저는 빨리 스시가 먹고 싶습니다.,80
265,A100088_v01.txt_1.txt,중국,여자,주말 이야기,주말에 친구하고 명동에 갑니다. 명동에서 옷을 삽니다. 치마를 아주 좋아합니다. 제 친구 치마를 입지 않습니다. 그리고 다음주에 다른 친구하고 같이 명동에서 치마를 삽니다. 지금 친구하고 쇼핑을 합니다. 명동에서 중국사람이 많습니다. 음식을 아주 많습니다. 제 친구를 옷을 사고 싶습니다. 그리고 옷 키가에 갑니다. 친구하고 밥을 먹습니다. 불고기를 먹고 싶습니다. 그리고 불고기를 갑니다. 일곱씨에 칩에 갑니다. 오늘 재미있었습니다.,70
266,A100088_v02.txt_1.txt,중국,여자,주말 이야기,한국의 가을은 참 아름답습니다. 날씨가 진짜 좋습니다. 주말에 룸에이트하고 같이 홍대에 갔습니다. 홍대에서 옷가게이 있습니다. 식당도 있습니다. 홍대에서 쇼핑을 했습니다. 구두하고 모자를 샀습니다. 모자가 진짜 예쁩니다. 룸에이트는 불고기를 먹고 싶어 핬습니다. 그레서 식당에 갔습니다. 불고기를 먹었습니다. 가로수길에서 남자를 노래했습니다. 하지만 홍대에 사람이 많았습니다. 우리집으로 갔습니다. 주말에 재미있습니다.,90
267,A100088_v03.txt_1.txt,일본,여자,좋아하는 음식,비빔밥을 좋아합니다. 점심에 자주 먹습니다. 하숙집 근처 식당에서 자주 먹습니다. 비빔밥은 오천 원이에요. ㅣ빔밥은 싸고 맛있어요. 일본에서 아주 유명합니다. 하지만 너무 비쌉니다. 그래서 한국에서 많이 먹고 싶습니다.,80
268,A100089_v01.txt_1.txt,중국,여자,고향 친구와 하고 싶은 일,다음주에 친구하고 같이 명동에 갈 겁니다. 명동에 옷을 많아서 갈 겁니다. 명동에서 한국음식을 먹고 옷을 살 겁니다. 명동에 중국 사람이 많이 있습니다. 그리고 옷을 많이 있습니다. 그래서 명동에 가고 싶습니다. 매일주에 명동에 갑니다. 명동에서 옷을 아주 좋아합니다. 명동에서 한국음식을 아주 맛있습니다. 저는 한국음식을 아주 좋아합니다. 매일 명동에 가고 싶습다. 중국친구를 명동에 가고 싶습니다.,70
269,A100089_v02.txt_1.txt,중국,남자,주말 이야기,지난 주말은 재미있었습니다. 일요일에 명동에 갔습니다. 친구하고 갔습니다. 거기에 백화점이 있습니다. 옷을 많았습니다. 사람이 많았습니다. 중국사람도 많았습니다. 하지만 기분이 좋았습니다.,70
270,A100089_v03.txt_1.txt,일본,여자,좋아하는 음식,저는 칼국수를 아주 좋아합니다. 칼국수는 맛있습니다. 그리고 맵지 않습니다. 그래서 저는 친구랑 같이 자주 칼국수를 먹습니다. 한 달에 네 번 먹습니다. 칼국수는 비싸지 않습니다. 사천 원입니다. 제 하숙집 근처에 칼국수 가게가 많이 있습니다. 지금도 칼국수를 먹고 싶습니다.,100
271,A100090_v01.txt_1.txt,중국,남자,주말 이야기,학교에서 곰부를 갔습니다. 진구하고 공부를 갔습니다. 시가에서 과자하고 비빔밥하고 비자하고 멋습니다. 한국어에 무엇을 챘습니다. 기분이 지 어땠않다.,10
272,A100090_v02.txt_1.txt,중국,여자,주말 이야기,"지난 주말에는 백화점에 갔습니다. 백화점은 너무 큽니다. 그리고, 중국 사람이 많았습니다. 백화점은 명동 근처에 있었습니다. 백화점에는 옷가게하고 가방가게하고 신발가게하고 식당하고 극장하고 커피숍이 있었습니다. 백화점에서 친구하고 같이 옷하고 가방을 샀습니다. 신발도 샀습니다. 영화를 봤습니다. 그리고 밥을 먹었습니다. 기분이 정말 좋았습니다. 아주 재미있었습니다.",90
273,A100090_v03.txt_1.txt,일본,여자,좋아하는 음식,저는 일식이 좋아합니다. 특히 스시가 좋아합니다. 일본에서 삼월에 스시를 먹고 었습니다. 스시 한개 천원 이에요. 스시는 아주 맛있었습니다. 일본 스시가 한본 맛있었습니다. 생선은 몸에 좋아합니다. 그래서 스시를 좋아합니다.,60
274,A100091_v01.txt_1.txt,중국,남자,고향 친구와 하고 싶은 일,친구하고 재주도에 가고 싶습시다. 친구하고 여행에 재주도에 가고 싶습니다. 그레서 계환 여행을 갈 겁니다. 여행에 사정시를 봅고하고 수영하고 든삭을 할 겁니다. 비하기에 타고 가습니다. 맛있에 몸실은 먹고 싶습니다. 제주도어서 믐실은 하고 불든사니다.,10
275,A100091_v02.txt_1.txt,중국,여자,주말 이야기,명동에 갔습니다. 친구하고 명동에 갔습니다. 명동에 신발가게 있습니다. 케피숍 도 있습니다. 백화점도있습니다. 친구하고 한국요리를 먹었습니다. 저는 치마 샀고 싶습니다. 그래서 친구하고 같이 백화점에갔습니다. 백화점에서 치마를 샀습니다. 치마는 예쁩니다. 오늘 재미있었습니다.,80
276,A100091_v03.txt_1.txt,베트남,여자,좋아하는 음식,저는 김밥하고 비빔밥하고 갈비탕을 좋아합니다. 특히 갈비탕을 좋아합니다. 저는 첮번째 식당 근처 집에서 갈비탕을 먹었습니다. 갈비탕은 주로 갈비하고 물이 있습니다. 갈비탕이 맛있습니다. 식당에서 보통 값은 삼천 오백 원입니다. 갈비탕은 맛있습니다. 그리고 안 비쌉니다. 그래서 아주 좋아합니다.,70
277,A100092_v01.txt_1.txt,중국,여자,주말 이야기,저는 지난 주말에 여동생하고 인사동에 갔습니다. 인사동에서 한국음식을 먹었습니다. 그리고 인사동에 영화관이 있습니다. 그레서 영화를 봤습니다. 영화가 재미있지 않았습니다. 저녁에 김치찌개르 먹었습니다. 인사동에 백화점이 있습니다. 옷하고 신발을 샀습니다. 기분이 좋습니다.,90
278,A100092_v02.txt_1.txt,중국,여자,주말 이야기,지난 주말에 신사동에 갔습니다. 친구하고 갔습니다. 신사동에 옷가게가 있습니다. 가방가게도 있습니다. 제 친구는 옷가게에서 옷을 샀습니다. 저는 가방가게에서 가방을 샀습니다. 전심에 친구하고 일본 요리를 먹었습니다. 아주 맛있습니다. 전년에 마트에서 쇼핑을 했습니다. 과일하고 과자를 샀습니다. 아주 재미있습니다.,90
279,A100092_v03.txt_1.txt,베트남,여자,좋아하는 음식,쌀국수 음식을 좋아합니다. 베트남에 쌀국수는 많이 먹습니다. 쌀국수 안에 싼하고 국물하고 소고기가 있습니다. 베트남 사람들은 다계절에 많이 먹습니다. 쌀국수는 아주 쌉니다. 식당에 부통도 값습니다. 값는 쌀국수 한 그릇에 삼천원입니다. 쌀국수는 아주 맛있습니다. 그리고 쌀국수는 몸에 아주 좋습니다.,70
280,A100093_v01.txt_1.txt,중국,여자,고향 친구와 하고 싶은 일,다음 주에 고향 친구가 한국에 올 겁니다. 친구하고 같이 인사동에 가고 싶습니다. 친구가 한복을 좋아해서 한복을 살 겁니다. 한복을 사고 영화를 볼 겁니다. 저는 중국음식을 먹고 싶지만 친구는 학국음식을 좋아하고 여기가 한국이어서 한국음식을 먹고 싶습니다. 그래서 친구하고 불고기를 먹을 겁니다.,80
281,A100093_v02.txt_1.txt,중국,여자,여행 계획,방학에 부모님하고 같이 여행을 가고 싶습니다. 비행기를 타고 제주도에 갈 겁니다. 여행을 하고 사진도 찍을 겁니다. 밥을 먹고 쇼핑을 할 겁니다. 옷을 많이 살 겁니다. 그리고 고향에 갈 겁니다. 고향친구를 만나고 싶습니다. 친구를 만나고 영화도 볼 겁니다. 그래서 커피숍에 가서 커피를 마실 겁니다. 이번 방학은 아주 재미있을 겁니다.,90
282,A100093_v03.txt_1.txt,베트남,남자,좋아하는 음식,저는 한국 음식을 좋아했오요. 한국 음식 많니 있습니다. 저는 불고기를 자주 좋아합니다. 그리고 주만에 친구랑 식당에서 갔습니다. 거기에서 많이 먹었습니다. 볼고기 1일볼 만 이천 원이에요. 그레면 저는 볼고기를 먹고 싶어요. 왜냐면 불고기 맛있어요. 그리고 저는 아주 좋아했습니다.,50
283,A100094_v01.txt_1.txt,중국,여자,주말 이야기,저는 지난 주말에 명동에 갔습니다. 친구하고 갔습니다. 가게가 많았습니다. 커피숍하고 백화점이 있었습니다. 저는 친구하고 커피숍에 갔습니다. 커피숍에서 커피를 마셨습니다. 밥을 먹지 않았습니다. 저는 기분이 좋아했습니다.,80
284,A100094_v02.txt_1.txt,중국,여자,여행 계획,저는 방학에 여행을 갈 겁니다. 부모님과 상해에 가고 싶습니다. 비행기로 타고 갈 겁니다. 어머니와 자전거를 타고 쇼핑을 할 겁니다. 백화점에서 화장품을 살 겁니다. 그리고 물만두를 먹고 싶습니다. 어머니가 요리를 좋아할겁니다. 아버지와 운동장에서 야구도 할 겁니다. 친구를 만나서 이야기를 할 겁니다. 부모님은 극장에 가니까 영화를 볼 겁니다. 여행동안 재미있을 겁니다.,80
285,A100094_v03.txt_1.txt,홍콩,여자,좋아하는 음식,저는 칼국수를 아주 좋아합니다. 제가 수업이 끝난 후에 자주 먹습니다. 분식집에서 팔습니다. 한식집에서도 팔습니다. 칼국수는 값이 쌉니다. 아마 사천 원입니다. 그래서 점심에 사람을 많이 먹습니다. 칼국수는 안 맵고 맛있습니다. 칼국수는 싸고 맛있어서 제가 아주 좋아합니다.,90
286,A100095_v01.txt_1.txt,중국,여자,고향 친구와 하고 싶은 일,다음 주에 고향 친구가 한국에 올 겁니다. 친구하고 명동에 가고 싶습니다. 명동에 가게가 많아서 명동에 가고 싶습니다. 백화관에 가서 옷을 살 겁니다. 신발도 살 겁니다. 그리고 친구하고 커피숍에 가서 커피를 마실 겁니다. 영화관도가서 영화를 볼 겁니다. 갈비탕을 먹고 싶습니다. 갈비탕이 싸고 맛있습니다. 그래서 먹고 싶습니다. 케획이 많이 있어서 기분이 좋습니다.,80
287,A100095_v02.txt_1.txt,중국,남자,여행 계획,저는 다음 날에 여행을 가고 싶을 겁니다. 저는 제주도를 좋아해서 거기에 가고 싶을 겁니다. 저는 부모님하고 같이 갈 겁니다. 거기에서 바다를 볼 겁니다. 저는 바다를 너무 좋아합니다. 그리고 어머니께서 등산을 하고 싶습니다. 우리 바다를 보고 등산을 할 겁니다. 그리고 저녁 신선한 생선을 먹을 겁니다. 아마 맛있겠습니다. 서울에서 제주도까지 너무 머니까 비행기 타고 갑시다. 우리 부모님이 비행기를 타고 싶습니다. 아마 재마있을 겁니다.,60
289,A100096_v01.txt_1.txt,홍콩,여자,주말 이야기,지난 주말에 명동에 갔습니다. 친구하고 같이 갔습니다. 명동에 사람이 많이 있었습니다. 명동에서 옷을 많이 샀습니다. 점심에 비빔밥을 먹었습니다. 커피도 마싰습니다. 기분이 좋았습니다.,90
290,A100096_v02.txt_1.txt,중국,남자,여행 계획,방학에 여행을 갈 겁니다. 여행에 중국에 갈 겁니다. 친구와 여행에 만납니다. 버스를 타고 자전거를 갑니다. 부모님는 만나고 싶습니다. 어머님는 꽃을 좋아합니다. 그래서 저에게 꽃을 사 잘 겁니다. 이번 여행을 재미있을 겁니다.,50
291,A100096_v03.txt_1.txt,일본,여자,생일 파티,제 집 거실에서 생일 파티를 합니다. 제 집은 경희대학교 병원 옆에 있습니다. 파티에는 제 가족하고 우리 반 친구가 옵니다. 제 아버지하고 어머니는 옷을 줍니다. 남동생은 가방을 줍니다. 우리 반 친구는 생일 축하 노래를 합니다. 어머니가 미역국하고 불고기하고 케이크를 만듭니다. 정말 맛있습니다.,90
292,A100097_v01.txt_1.txt,중국,여자,주말 이야기,지난 주말에 동대문에 갔습니다. 친구하고 백화점에 갔습니다. 옷을 샀습니다. 가방도 샀습니다. 동대문에 커피숍이 있었습니다. 커피숍에서 커피를 마셨습니다. 저녁에 비빔밥을 먹었습니다. 재미있었습니다.,90
293,A100097_v02.txt_1.txt,중국,남자,여행 계획,방학에 고향에 갈 겁니다. 부무님을 보고 싶습니다. 저는 여행을 좋아합니다. 그래서 부모님하고 같이 고향에 여행을 할 겁니다. 바버지께서 요리사이십니다. 그래서 우리 같이 요리를 해서 먹을 겁니다. 거기에서 중국음식 많이 먹을 겁니다. 그리고 고향친구 만나서 한국 영화를 보고 이야기도 할 겁니다. 우리 같이 기차로 등산를 갈 싶습니다. 경치이 예쁩으니까 사진도 찍을 겁니다. 이번 방학은 아주 재미있을 겁니다.,60
294,A100097_v03.txt_1.txt,일본,여자,생일 파티,우리 집에서 생일 파티를 합니다. 부모님하고 남동생하고 침구가 있습니다. 부모님은 시계를 줍니다. 남동생은 가방을 줍니다. 침구는 꽃을 줍니다. 일식을 먹습니다. 여러분이 생일 노래을 부릅니다. 피티는 아주 재미있습니다.,70
295,A100098_v01.txt_1.txt,태국,여자,주말 이야기,지난 주말 친구하고 명동에 갔습니다. 명동에 옷가게가 있습니다. 그리고 식당도 있습니다. 명동에서 친구하고 쇼핑을 했습니다. 명동에서 가방하고 옷하고 바지를 샀습니다. 저녁에 식당에서 친구하고 찜닭을 먹었습니다. 그리고 친구하고 이야기했습니다. 기분이 피곤했습니다.,90
296,A100098_v02.txt_1.txt,중국,여자,여행 계획,함게에 여행을 가고 싶습니다. 제주도에 가고 싶습니다. 친구하고 같이 제주도에 갈 겁니다. 우리 같이 비향기로 타고 갈 겁니다. 바다가 좋아서 수영을 할 겁니다. 친구하고 같이 밥을 먹고 쇼핑을 갈 겁니다. 우리 같이 자진을 많이 찍고 싶습니다. 제주도에 정말 좋을니까. 그래서 재미있을 겁니다.,60
297,A100098_v03.txt_1.txt,일본,여자,생일 파티,압구정 근처 식당에서 생일파티를 합니다. 제 친구들하고 하숙집 아주머니가 옵니다. 제 어머니도 일본에서 옵니다. 하숙집 아주머니가 생일 축하 노래를 부릅니다. 친구들은 선물를 줍니다. 시계하고 화장품하고 가방을 줍니다. 어머니가 사진을 찍습니다. 우리는 파스타하고 피자하고 케이크를 먹습니다. 생일 파티는 아주 재미있습니다.,90
298,A100099_v01.txt_1.txt,사우디아라비아,여자,주말 이야기,지난 주말에 오빠하고 바다에 갔습니다. 바다가 아주 지밌습니다. 저는 오빠하고 바다에서 수영을 핬습니다. 짐심에 저는 오빠하고 식당에서 밥을 먹었습니다. 생선도 먹었습니다. 전녁에 오빠하고 커피숍에서 커피를 마싰습니다. 커피가 아주 맛싰었습니다. 새변에 오빠하고 집에 도칙했습니다. 저는 오빠하고 영화를 입력불가습니다. 오전 열시에 저는 잤습니다.,90
299,A100099_v02.txt_1.txt,중국,여자,여행 계획,방학에는 부산에도 가고 친구를도 만나고 싶습니다. 부산에는 경치가 아름다워서 가보고 싶습니다. 부산에서 회도 먹고 친구 함께 사진도 많이 찍을 겁니다. 그리고 2일 후에는 서울에서 둘어갈 겁니다. 친구하고 약속이 있으니까 이태원에 갈 겁니다. 지하철역 앞에서 친구들이 같이 지하철 타고 이태원에 갈 겁니다. 이태원에서 치킨을 먹고 노래도 할 겁니다. 이번 방학에는 아주 바쁠겁니다. 그런데 재미있을 겁니다.,60
301,A100100_v01.txt_1.txt,일본,여자,주말 이야기,지난 주말에 할머니하고 어머니가 한국에 왔습니다. 할머니하고 강남에 갔습니다. 사람이 마니 있습니다. 삼천동에서 밥을 먹었습니다. 인사동도 갔습니다. 재미있어습니다.,80
302,A100100_v02.txt_1.txt,중국,남자,여행 계획,방학에는 바쁠겁니다. 방학에는 명동에서 사고싶어요. 아직 영화를 볼 겁니다. 오전 먼저 명동에서 친구하고 같이 갈겁니다. 점심 친구와 한구음식을 먹을겁니다. 친구하고 같이 불고기하고 비빔밥하고 김치를 먹을겁니다. 친구가 반거워서 한구음식을 먹을겁니다. 오후 친구하고 도때문에 버스로 탈겁니다. 저녁 도대문에서 여자치구를 만날겁니다. 동으니까 근처 먹을겁니다. 우리들 기분이 좋아할겁니다.,40
304,A100101_v01.txt_1.txt,중국,여자,주말 이야기,지난 주말에 옷가개에 갔습니다. 부머니하고 갔습니다. 옷가개에서 옷을 샀습니다. 이 옷가개는 옷을 예쁩니다. 도 쌉니다. 크래서 첨심에 우리 한국식당에 갔습니다. 이 식당은 부대지개가 있었습니다. 부대지개은 맛있습니다. 이 주말에 좋아했습니다.,60
305,A100101_v02.txt_1.txt,중국,남자,여행 계획,저는 방학에 제주도에서 여행을 가고 싶습니다. 바다 옆 호텔에서 잠을 자고 해성물을 먹을 겁니다. 아침과 저녁에 바닷가를 산책할 겁니다. 그리고 배를 타고 수영을 할 겁니다. 저는 제주도에 친구를 있었습니다. 방학이어서 수업이 없어서 친구와 밤에 놀 겁니다. 아마 제주도의 경치가 아름다워서 집에 돌아가고 싶지 않을 겁니다. 조금 힘들겠지만 재미있을 겁니다.,70
306,A100101_v03.txt_1.txt,일본,여자,생일 파티,제 집에서 생일파티를 합니다. 아버지하고 어머니하고 제 친구가 옵니다. 아버지가 지갑을 줍니다. 어머니가 김밥하고 과자를 만들어요. 친구들이 생일 좋아 노래를 부릅니다. 우리는 김밥을 먹고 이야기했어요. 파티가 아주 재미있어요.,70
307,A100102_v01.txt_1.txt,일본,여자,주말 이야기,지난 주말에 한국 친구하고 밥을 먹었습니다. 중국음식을 물만두를 너무 맛있었습니다. 라면도 너무 맛있었습니다. 다음에 동대문에서 쇼핑을 했었습니다. 옷가게가 많이 있었습니다. 옷가게를 많이 밨어서 너무 피곤했었습니다. 다음에 커피숍에서 커피를 마셨습니다. 친구하고 이야기했었습니다. 기분이 너무 좋았습니다.,90
308,A100102_v02.txt_1.txt,중국,여자,여행 계획,저는 겨울방학에 여행을 가고 싶습니다. 저는 친구와 함께 배니스에 가고 싶습니다. 제 친구하고 피행기를 타고 갈 겁니다. 제 친구하고 배니스 가서 배를 탈 겁니다. 저는 배를 좋아하지만 배가 타는 걸 펼루 안 좋아해요. 제 친구하고 배니스요리 먹고 공원에 같이 갈 겁니다. 배니스 날씨 추우니까 다운크드 사고 싶습니다. 그리고 제 친구하고 백화장에 같이 갈 겁니다. 이번 겨울방학 몸만 아마 매울 즐겁니다.,70
309,A100102_v03.txt_1.txt,말레이시아,여자,생일 파티,제 생일 파티를 경희대학교 병원 앞에 합니다. 제 한국친구하고 남자친구 생일 파티를 옵니다. 저는 영화를 좋아해요. 그래서 제 남자친구 DVD를 습니다. 제 생일파티 음식을 비빔빕하고 일식 많습니다. 그리고 맛있서요. 제 생일 파티를 재미있습니다. 그래서 제 생일 파티를 좋아해요.,60
310,A100103_v01.txt_1.txt,대만,남자,주말 이야기,내일에 대만에 루이스 씨는 갑니다. 루이스 씨는 머리 아빱니다. 학교에 안 갑습니다. 동대문에 친구하고 같이 밥을 먹습니다. 여구를 눙구를 재미있습니다. 한국에 어머니하고 누나하고 같이 옵습니다. 경회대학교에서 친구를 만납니다. 어머니하고 누나하고 친구하고 같이 실당에 갑니다. 실당에서 김치를 비빔밥도 먹습니다. 한강에서 친구하고 어머니하고 누나하고 같이 자전거를 탑니다.,50
311,A100103_v02.txt_1.txt,중국,여자,여행 계획,이분 방학에 여행을 가고 싶습니다. 저는 태국에 좋아해서 태국에 갈 겁니다. 제 동생는 오랜만에 만날 겁습니다. 그래서 동생하고 같이 갈 겁니다. 저는 비행기를 타고 갈 겁니다. 태국에 바다가 있습니다. 동생는 바다를 좋아해서 수영을 할 겁니다. 사진도 찍을 겁니다. 사진 찍고 자전거를 탈 겁니다. 아마 재미있을 겁니다. 그리고 선물을 살 겁니다. 집에 가고 부모님께 드릴 겁니다. 이분 여행을 재미있으니까 같이 갑시다.,60
312,A100103_v03.txt_1.txt,홍콩,여자,생일 파티,제 집 서실에서 파티를 합니다. 제 아버지하고 어머니하고 오빠하고 친구가 있습니다. 모도 생일 선물을 줍니다. 아버지가 시계를 줍니다. 어머니가 가방을 줍니다. 저는 가방을 좋아합니다. 오빠가 사진을 찍습니다. 친구가 새잉ㄹ 축하 노래를 부릅니다. 친구하고 저는 텔레비전을 봅니다. 음식이 많습니다. 케이크하고 콜라하고 맺구하고 불고기를 먹습니다. 저는 생일 파티를 아주 좋아합니다.,80
313,A100104_v01.txt_1.txt,중국,남자,주말 이야기,지난 주말에 영화관에 갔습니다. 친구하고 같이 갔습니다. 여기에서 영화를 봤습니다. 영화관 옆에 한국 식당이 있습니다. 친구하고 비빔밥을 먹었습니다. 냉면도 먹었습니다. 그리고 한강 공원에 갔습니다. 공원에서 친구하고 자전거를 탔습니다. 아주 재미있었습니다.,90
314,A100104_v02.txt_1.txt,중국,남자,여행 계획,저는 방학이 명동에 가고 싶습니다. 첫째날 저는 옷을 사고 싶어서 친구하고 명동에 갈 겁니다. 친구하고 지하철을 탈 겁니다. 그리고 커피숍에서 한국어도 공부하고 이야기도 할 겁니다. 둘째날 시장에서 채소를 살 겁니다. 라면하고 불고기를 먹을 겁니다. 친구하고 운동을하고 집에 잠을 잘 겁니다. 이번 방학에 바쁠 겁니다.,60
315,A100104_v03.txt_1.txt,태국,여자,생일 파티,우리 집에 파티를 합니다. 제 아버지하고 어머니하고 언니하고 친구가 있습니다. 제 아버지가 시계를 줍니다. 제 어머니가 옷을 줍니다. 제 언니가 생일 노래를 보름니다. 오늘 음식을 맛있습니다. 우리는 태국 음식을 먹습니다. 오늘을 재미있습니다. 저는 행복합니다.,80
316,A100105_v01.txt_1.txt,스웨덴,여자,주말 이야기,지난 토요일에 저는 남지친구하고 강남에 갔습니다. 제 한국 친구가 만났습니다. 잠심 열도시에 비빔밥을 먹었습니다. 도시부터 네시까지 저는 친구하고 남자친구 쇼핑을 했습니다. 지마하고 모자를 샀었습니다. 저녁에 삼겹살을 먹었습니다. 그리고 맥주를 마셨습니다. 한국음식을 좋아합니다. 지난 일요일에 도서관에서 한국어를 공부했습니다. 제 스웨든 친고도 도서관에 갔습니다. 한국어는 재미있습니다. 하지만 한국어는 얼엽습니다. 일곱시부터 이타리아 식당에서 피자를 먹었습니다. 지난 주말에 정말 밥았습니다.,70
317,A100105_v02.txt_1.txt,중국,여자,여행 계획,이번 방학에 저는 시간이 많아서 여행을 가고 싶습니다. 등산을 하고 싶습니다. 그래서 설악산에서 여행을 갈 겁니다. 서울에서 설악산까지 버스로 네 시간쯤 걸립니다. 친구하고 같이 설악산에 가서 등산을 하고 단풍도 구경하고 사진도 찍을 겁니다. 그리고 설악산 근처 한식집이 아주 맛있으니까 그 식당에 가겠습니다. 요즘 비가 많이 오니까 많이 옷을 입고 가세요친구가 저에게 전화를 해서 이렇게 이야기를 했습니다. 많이 준비를 할 겁니다. 이번 여행은 한국에 와서 첫 번째 여행입니다. 재미있겠습니다. 좋은 시간 보낼 겁니다.,70
318,A100105_v03.txt_1.txt,홍콩,여자,생일 파티,오늘은 생일 파티를 합니다. 생일 파티를 기숙사에서 합니다. 부모님하고 친구들이 옵니다. 음식을 많습니다. 케이크하고 피자하고 냉면하고 햄버거를 먹습니다. 그리고 주스하고 커피하고 콜라를 마십니다. 친구들하고 제 방에서 이야기합니다. 생일 파티를 재미있습니다. 저는 행복합니다.,80
319,A100106_v01.txt_1.txt,일본,여자,주말 이야기,지난 주말에 명동에 갔습니다. 여동생하고 어머니하고 갔습니다. 명동에는 가게가 많이 있습니다. 명동에서 옷을 샀습니다. 그리고 구두도 샀습니다. 기분은 재미있습니다.,80
320,A100106_v02.txt_1.txt,중국,여자,여행 계획,방학에는 고향에 가고 싶습니다. 부모님하고 같이 기차로 타고 갈 겁니다. 고향에서 부모님하고 영화를 볼 겁니다. 영화를 보고 백화점에 갈 겁니다. 백화점에서 옷하고 신발을 살 겁니다. 저는 버거를 좋아해요. 그래서 식당에서 버거도 먹고 음료도 마실 겁니다. 그리고 집에서 부모님하고 이야기를 많이 할 겁니다. 한국이야기를 많이 할 겁니다. 이번 방학 재미있을 겁니다.,80
321,A100106_v03.txt_1.txt,대만,여자,생일 파티,명동 식당에서 생일 파티를 합니다. 제 부모님하고 언니하고 친구가 있습니다. 우리는 비빔밥하고 냉면을 먹습니다. 부모님이 선물을 줍니다. 아버지가 가방이 줍니다. 어머니가 시계가 줍니다. 언니하고 친구가 생일 노래를 합니다. 제 생일 파티를 진짜 재미있습니다.,70
